Time(s),BP(mmHg)
4.668,43.744165700388045
4.672,43.53486347215652
4.676,43.53486347215652
4.68,42.90695678746196
4.684,42.90695678746196
4.688,42.90695678746196
4.692,42.90695678746196
4.696,42.90695678746196
4.7,43.11625901569348
4.704,42.90695678746196
4.708,42.697654559230436
4.712,42.488352330998914
4.716,42.488352330998914
4.72,42.488352330998914
4.724,42.90695678746196
4.728,43.11625901569348
4.732,43.95346792861957
4.736,45.41858352624022
4.74,46.67439689562935
4.744,48.348814721481524
4.748,50.44183700379674
4.752,52.953463742575
4.756,55.04648602489022
4.76,57.13950830720544
4.764,60.48834395890979
4.768,62.99997069768805
4.772,65.72089966469782
4.776,68.86043308817065
4.78,71.79066428341196
4.784,75.76740661981087
4.788,79.11624227151522
4.792,82.25577569498805
4.796,86.23251803138696
4.8,89.79065591132283
4.804,93.3487937912587
4.808,96.69762944296305
4.812,99.20925618174131
4.816,101.72088292051957
4.82,104.02320743106631
4.824,105.90692748515
4.828,107.37204308277066
4.832,108.20925199569675
4.836,109.04646090862283
4.84,109.04646090862283
4.844,108.41855422392827
4.848,107.7906475392337
4.852,107.37204308277066
4.856,106.32553194161305
4.86,104.8604163439924
4.864,103.60460297460327
4.868,102.34878960521414
4.872,100.67437177936196
4.876,99.62786063820435
4.88,97.74414058412066
4.884,95.86042053003696
4.888,94.60460716064783
4.892,93.13949156302718
4.896,91.67437596540653
4.9,89.79065591132283
4.904,88.32554031370218
4.908,86.65112248785
4.912,85.18600689022935
4.916,83.30228683614565
4.92,82.04647346675652
4.924,81.41856678206196
4.928,79.53484672797826
4.932,78.06973113035761
4.936,77.23252221743152
4.94,75.97670884804239
4.944,75.1394999351163
4.948,74.51159325042174
4.952,73.04647765280109
4.956,72.41857096810652
4.96,71.37205982694891
4.964,70.53485091402283
4.968,70.11624645755978
4.972,68.86043308817065
4.976,68.44182863170761
4.98,67.60461971878152
4.984,67.18601526231848
4.988,66.34880634939239
4.992,65.5115974364663
4.996,64.67438852354022
5.0,63.837179610614136
5.004,63.41857515415109
5.008,62.99997069768805
5.012,62.372064012993484
5.016,61.74415732829892
5.02,61.11625064360435
5.024,60.90694841537283
5.028,59.6511350459837
5.032,59.023228361289135
5.036,58.81392613305761
5.04,58.18601944836305
5.044,58.18601944836305
5.048,57.13950830720544
5.052,57.55811276366848
5.056,56.511601622510874
5.06,56.30229939427935
5.064,56.30229939427935
5.068,56.09299716604783
5.072,55.67439270958479
5.076,55.04648602489022
5.08,55.25578825312174
5.084,55.465090481353265
5.088,54.62788156842718
5.092,54.62788156842718
5.096,55.04648602489022
5.1,55.25578825312174
5.104,55.465090481353265
5.108,55.465090481353265
5.112,55.25578825312174
5.116,55.465090481353265
5.12,55.465090481353265
5.124,55.67439270958479
5.128,55.67439270958479
5.132,56.09299716604783
5.136,56.30229939427935
5.14,56.720903850742395
5.144,56.30229939427935
5.148,56.720903850742395
5.152,57.13950830720544
5.156,57.34881053543696
5.16,57.767414991900004
5.164,57.55811276366848
5.168,57.976717220131526
5.172,58.18601944836305
5.176,58.39532167659457
5.18,58.81392613305761
5.184,58.81392613305761
5.188,59.44183281775218
5.192,59.86043727421522
5.196,59.23253058952066
5.2,59.44183281775218
5.204,59.86043727421522
5.208,59.6511350459837
5.212,60.069739502446744
5.216,59.6511350459837
5.22,60.069739502446744
5.224,60.069739502446744
5.228,59.86043727421522
5.232,59.6511350459837
5.236,60.069739502446744
5.24,59.6511350459837
5.244,59.44183281775218
5.248,59.23253058952066
5.252,59.44183281775218
5.256,59.6511350459837
5.26,58.60462390482609
5.264,58.81392613305761
5.268,59.023228361289135
5.272,58.60462390482609
5.276,58.60462390482609
5.28,57.976717220131526
5.284,57.976717220131526
5.288,57.55811276366848
5.292,57.767414991900004
5.296,57.55811276366848
5.3,57.13950830720544
5.304,56.511601622510874
5.308,56.511601622510874
5.312,56.30229939427935
5.316,56.09299716604783
5.32,55.67439270958479
5.324,55.465090481353265
5.328,55.25578825312174
5.332,54.62788156842718
5.336,54.62788156842718
5.34,54.418579340195656
5.344,53.58137042726957
5.348,53.58137042726957
5.352,53.58137042726957
5.356,53.162765970806525
5.36,52.116254829648916
5.364,52.116254829648916
5.368,52.116254829648916
5.372,51.906952601417395
5.376,51.48834814495435
5.38,51.06974368849131
5.384,51.06974368849131
5.388,50.23253477556522
5.392,50.23253477556522
5.396,50.44183700379674
5.4,49.604628090870655
5.404,49.39532586263913
5.408,49.604628090870655
5.412,49.18602363440761
5.416,48.76741917794457
5.42,48.348814721481524
5.424,48.348814721481524
5.428,47.72090803678696
5.432,47.51160580855544
5.436,47.51160580855544
5.44,47.51160580855544
5.444,47.093001352092394
5.448,46.88369912386087
5.452,46.88369912386087
5.456,46.25579243916631
5.46,46.25579243916631
5.464,46.046490210934785
5.468,45.83718798270326
5.472,45.62788575447174
5.476,45.41858352624022
5.48,45.41858352624022
5.484,45.41858352624022
5.488,44.999979069777176
5.492,45.41858352624022
5.496,44.790676841545654
5.5,44.58137461331413
5.504,44.58137461331413
5.508,44.790676841545654
5.512,44.58137461331413
5.516,44.37207238508261
5.52,43.95346792861957
5.524,44.58137461331413
5.528,43.95346792861957
5.532,43.744165700388045
5.536,43.95346792861957
5.54,43.744165700388045
5.544,43.325561243925
5.548,43.53486347215652
5.552,43.53486347215652
5.556,43.53486347215652
5.56,43.53486347215652
5.564,43.11625901569348
5.568,43.11625901569348
5.572,42.90695678746196
5.576,42.90695678746196
5.58,43.11625901569348
5.584,42.90695678746196
5.588,42.697654559230436
5.592,42.697654559230436
5.596,42.06974787453587
5.6,42.27905010276739
5.604,41.441841189841305
5.608,42.488352330998914
5.612,42.27905010276739
5.616,42.488352330998914
5.62,42.90695678746196
5.624,43.325561243925
5.628,43.744165700388045
5.632,44.58137461331413
5.636,46.25579243916631
5.64,47.93021026501848
5.644,50.23253477556522
5.648,52.116254829648916
5.652,54.62788156842718
5.656,57.13950830720544
5.66,59.6511350459837
5.664,62.581366241225005
5.668,65.72089966469782
5.672,68.65113085993913
5.676,71.79066428341196
5.68,75.34880216334783
5.684,78.48833558682065
5.688,81.837171238525
5.692,85.6046113466924
5.696,88.95344699839674
5.7,92.09298042186957
5.704,94.81390938887935
5.708,98.1627450405837
5.712,100.67437177936196
5.716,102.34878960521414
5.72,104.23250965929783
5.724,105.69762525691849
5.728,105.90692748515
5.732,106.53483416984457
5.736,106.95343862630762
5.74,106.95343862630762
5.744,106.11622971338153
5.748,105.06971857222392
5.752,104.44181188752935
5.756,102.76739406167718
5.76,101.51158069228805
5.764,100.88367400759348
5.768,99.62786063820435
5.772,97.74414058412066
5.776,96.06972275826848
5.78,94.39530493241631
5.784,93.13949156302718
5.788,91.67437596540653
5.792,89.99995813955435
5.796,88.5348425419337
5.8,86.86042471608152
5.804,85.39530911846087
5.808,83.93019352084022
5.812,82.88368237968261
5.816,80.99996232559891
5.82,80.16275341267283
5.824,78.9069400432837
5.828,77.65112667389457
5.832,75.97670884804239
5.836,75.55810439157935
5.84,74.30229102219022
5.844,73.67438433749565
5.848,72.209268739875
5.852,71.37205982694891
5.856,70.74415314225435
5.86,69.69764200109674
5.864,69.06973531640217
5.868,68.44182863170761
5.872,67.60461971878152
5.876,66.55810857762391
5.88,66.34880634939239
5.884,65.5115974364663
5.888,64.67438852354022
5.892,63.837179610614136
5.896,62.99997069768805
5.9,62.372064012993484
5.904,62.16276178476196
5.908,61.325552871835875
5.912,60.69764618714131
5.916,59.86043727421522
5.92,59.6511350459837
5.924,59.023228361289135
5.928,58.60462390482609
5.932,58.39532167659457
5.936,57.55811276366848
5.94,57.55811276366848
5.944,56.30229939427935
5.948,56.30229939427935
5.952,56.30229939427935
5.956,55.67439270958479
5.96,55.04648602489022
5.964,55.465090481353265
5.968,55.465090481353265
5.972,55.04648602489022
5.976,54.62788156842718
5.98,54.62788156842718
5.984,54.62788156842718
5.988,54.62788156842718
5.992,54.62788156842718
5.996,54.62788156842718
6.0,54.8371837966587
6.004,55.25578825312174
6.008,55.465090481353265
6.012,55.25578825312174
6.016,55.04648602489022
6.02,55.67439270958479
6.024,55.67439270958479
6.028,55.465090481353265
6.032,55.465090481353265
6.036,56.30229939427935
6.04,56.720903850742395
6.044,56.30229939427935
6.048,56.720903850742395
6.052,57.13950830720544
6.056,57.13950830720544
6.06,57.13950830720544
6.064,57.767414991900004
6.068,58.60462390482609
6.072,57.976717220131526
6.076,58.39532167659457
6.08,58.81392613305761
6.084,58.60462390482609
6.088,58.81392613305761
6.092,59.23253058952066
6.096,59.6511350459837
6.1,59.44183281775218
6.104,59.86043727421522
6.108,59.86043727421522
6.112,60.069739502446744
6.116,60.279041730678266
6.12,60.48834395890979
6.124,59.86043727421522
6.128,60.069739502446744
6.132,59.86043727421522
6.136,60.069739502446744
6.14,59.6511350459837
6.144,59.23253058952066
6.148,59.6511350459837
6.152,59.6511350459837
6.156,59.6511350459837
6.16,58.81392613305761
6.164,59.23253058952066
6.168,58.81392613305761
6.172,58.81392613305761
6.176,58.39532167659457
6.18,57.976717220131526
6.184,57.976717220131526
6.188,57.767414991900004
6.192,57.976717220131526
6.196,57.13950830720544
6.2,57.13950830720544
6.204,56.511601622510874
6.208,56.30229939427935
6.212,56.30229939427935
6.216,55.88369493781631
6.22,55.67439270958479
6.224,55.465090481353265
6.228,55.465090481353265
6.232,54.62788156842718
6.236,54.8371837966587
6.24,54.62788156842718
6.244,53.79067265550109
6.248,53.99997488373261
6.252,53.79067265550109
6.256,53.162765970806525
6.26,52.953463742575
6.264,52.32555705788044
6.268,52.32555705788044
6.272,52.116254829648916
6.276,52.116254829648916
6.28,51.69765037318587
6.284,51.27904591672283
6.288,51.27904591672283
6.292,51.06974368849131
6.296,50.651139232028264
6.3,50.860441460259786
6.304,50.0232325473337
6.308,50.44183700379674
6.312,49.604628090870655
6.316,49.604628090870655
6.32,49.604628090870655
6.324,49.81393031910218
6.328,48.76741917794457
6.332,48.76741917794457
6.336,48.97672140617609
6.34,48.76741917794457
6.344,48.13951249325
6.348,48.558116949713046
6.352,48.558116949713046
6.356,47.93021026501848
6.36,47.72090803678696
6.364,47.72090803678696
6.368,47.93021026501848
6.372,47.51160580855544
6.376,47.093001352092394
6.38,47.093001352092394
6.384,47.093001352092394
6.388,47.093001352092394
6.392,47.093001352092394
6.396,47.093001352092394
6.4,46.88369912386087
6.404,46.46509466739783
6.408,46.25579243916631
6.412,46.25579243916631
6.416,46.46509466739783
6.42,46.25579243916631
6.424,46.25579243916631
6.428,46.25579243916631
6.432,46.25579243916631
6.436,46.046490210934785
6.44,45.83718798270326
6.444,45.62788575447174
6.448,45.62788575447174
6.452,45.41858352624022
6.456,45.41858352624022
6.46,44.999979069777176
6.464,44.790676841545654
6.468,44.790676841545654
6.472,44.999979069777176
6.476,44.790676841545654
6.48,44.58137461331413
6.484,44.58137461331413
6.488,44.58137461331413
6.492,44.37207238508261
6.496,44.999979069777176
6.5,45.62788575447174
6.504,46.25579243916631
6.508,47.093001352092394
6.512,48.97672140617609
6.516,49.81393031910218
6.52,52.116254829648916
6.524,54.62788156842718
6.528,56.720903850742395
6.532,59.44183281775218
6.536,62.372064012993484
6.54,65.09299298000326
6.544,67.60461971878152
6.548,71.16275759871739
6.552,74.0929887939587
6.556,77.86042890212609
6.56,81.41856678206196
6.564,84.55810020553479
6.568,87.90693585723913
6.572,91.88367819363805
6.576,94.81390938887935
6.58,97.95344281235218
6.584,100.67437177936196
6.588,103.39530074637175
6.592,105.48832302868696
6.596,107.16274085453914
6.6,108.62785645215979
6.604,109.25576313685436
6.608,109.88366982154892
6.612,110.30227427801196
6.616,109.88366982154892
6.62,110.09297204978044
6.624,109.04646090862283
6.628,107.99994976746522
6.632,106.95343862630762
6.636,105.90692748515
6.64,104.02320743106631
6.644,102.55809183344566
6.648,101.30227846405653
6.652,99.62786063820435
6.656,97.95344281235218
6.66,96.2790249865
6.664,94.81390938887935
6.668,93.3487937912587
6.672,91.67437596540653
6.676,89.79065591132283
6.68,88.74414477016522
6.684,86.86042471608152
6.688,85.6046113466924
6.692,84.13949574907174
6.696,83.09298460791413
6.7,81.837171238525
6.704,80.58135786913587
6.708,79.53484672797826
6.712,78.48833558682065
6.716,77.23252221743152
6.72,76.39531330450544
6.724,75.55810439157935
6.728,74.51159325042174
6.732,73.88368656572717
6.736,73.04647765280109
6.74,72.209268739875
6.744,71.16275759871739
6.748,70.53485091402283
6.752,69.90694422932826
6.756,69.06973531640217
6.76,68.44182863170761
6.764,67.60461971878152
6.768,67.18601526231848
6.772,66.97671303408696
6.776,65.93020189292935
6.78,65.5115974364663
6.784,64.4650862953087
6.788,63.837179610614136
6.792,64.25578406707717
6.796,63.20927292591957
6.8,62.372064012993484
6.804,61.95345955653044
6.808,61.325552871835875
6.812,60.90694841537283
6.816,60.069739502446744
6.82,60.279041730678266
6.824,59.6511350459837
6.828,59.23253058952066
6.832,58.81392613305761
6.836,59.023228361289135
6.84,58.81392613305761
6.844,57.976717220131526
6.848,57.976717220131526
6.852,58.18601944836305
6.856,57.767414991900004
6.86,57.34881053543696
6.864,57.34881053543696
6.868,57.13950830720544
6.872,57.55811276366848
6.876,57.13950830720544
6.88,57.13950830720544
6.884,57.13950830720544
6.888,57.13950830720544
6.892,57.13950830720544
6.896,57.55811276366848
6.9,57.976717220131526
6.904,57.767414991900004
6.908,57.976717220131526
6.912,58.81392613305761
6.916,58.39532167659457
6.92,59.23253058952066
6.924,59.023228361289135
6.928,58.81392613305761
6.932,59.6511350459837
6.936,59.6511350459837
6.94,59.6511350459837
6.944,59.6511350459837
6.948,59.86043727421522
6.952,60.069739502446744
6.956,60.069739502446744
6.96,60.069739502446744
6.964,59.86043727421522
6.968,60.48834395890979
6.972,61.11625064360435
6.976,61.11625064360435
6.98,61.11625064360435
6.984,61.325552871835875
6.988,60.69764618714131
6.992,60.69764618714131
6.996,60.48834395890979
7.0,61.11625064360435
7.004,61.11625064360435
7.008,60.90694841537283
7.012,61.11625064360435
7.016,60.48834395890979
7.02,60.48834395890979
7.024,60.279041730678266
7.028,60.069739502446744
7.032,60.069739502446744
7.036,60.069739502446744
7.04,59.6511350459837
7.044,59.023228361289135
7.048,59.6511350459837
7.052,59.023228361289135
7.056,58.60462390482609
7.06,58.39532167659457
7.064,57.55811276366848
7.068,57.976717220131526
7.072,57.55811276366848
7.076,57.55811276366848
7.08,57.13950830720544
7.084,57.13950830720544
7.088,56.30229939427935
7.092,55.88369493781631
7.096,56.30229939427935
7.1,55.465090481353265
7.104,55.67439270958479
7.108,55.67439270958479
7.112,54.62788156842718
7.116,54.418579340195656
7.12,54.62788156842718
7.124,53.79067265550109
7.128,53.79067265550109
7.132,52.953463742575
7.136,52.953463742575
7.14,52.953463742575
7.144,52.53485928611196
7.148,52.116254829648916
7.152,52.116254829648916
7.156,51.69765037318587
7.16,51.48834814495435
7.164,51.69765037318587
7.168,50.44183700379674
7.172,50.44183700379674
7.176,50.23253477556522
7.18,49.81393031910218
7.184,49.39532586263913
7.188,49.39532586263913
7.192,48.97672140617609
7.196,48.76741917794457
7.2,48.76741917794457
7.204,48.348814721481524
7.208,48.348814721481524
7.212,48.13951249325
7.216,47.93021026501848
7.22,47.302303580323915
7.224,47.302303580323915
7.228,47.302303580323915
7.232,47.302303580323915
7.236,46.67439689562935
7.24,46.46509466739783
7.244,46.25579243916631
7.248,46.25579243916631
7.252,46.046490210934785
7.256,46.67439689562935
7.26,46.25579243916631
7.264,46.046490210934785
7.268,45.83718798270326
7.272,45.2092812980087
7.276,44.999979069777176
7.28,44.58137461331413
7.284,45.2092812980087
7.288,45.2092812980087
7.292,44.999979069777176
7.296,44.58137461331413
7.3,44.37207238508261
7.304,44.16277015685109
7.308,44.58137461331413
7.312,44.16277015685109
7.316,43.744165700388045
7.32,43.95346792861957
7.324,43.744165700388045
7.328,43.325561243925
7.332,43.53486347215652
7.336,44.16277015685109
7.34,43.325561243925
7.344,43.325561243925
7.348,43.11625901569348
7.352,43.11625901569348
7.356,43.325561243925
7.36,42.90695678746196
7.364,43.11625901569348
7.368,42.90695678746196
7.372,42.90695678746196
7.376,42.90695678746196
7.38,42.90695678746196
7.384,43.325561243925
7.388,42.27905010276739
7.392,42.697654559230436
7.396,42.488352330998914
7.4,42.90695678746196
7.404,43.325561243925
7.408,43.744165700388045
7.412,44.16277015685109
7.416,45.41858352624022
7.42,46.88369912386087
7.424,48.558116949713046
7.428,50.44183700379674
7.432,52.74416151434348
7.436,55.25578825312174
7.44,58.18601944836305
7.444,59.6511350459837
7.448,62.99997069768805
7.452,65.93020189292935
7.456,69.2790375446337
7.46,72.41857096810652
7.464,75.76740661981087
7.468,79.32554449974674
7.472,82.88368237968261
7.476,86.44182025961848
7.48,90.4185625960174
7.484,93.76739824772174
7.488,97.11623389942609
7.492,99.83716286643588
7.496,102.34878960521414
7.5,104.8604163439924
7.504,106.95343862630762
7.508,107.7906475392337
7.512,109.6743675933174
7.516,109.88366982154892
7.52,110.09297204978044
7.524,110.51157650624349
