Time(s),Resp (sum)(l)
4.216,0.3072463768115942
4.22,0.2942028985507246
4.224,0.32028985507246377
4.228,0.3072463768115942
4.232,0.3144927536231884
4.236,0.3217391304347826
4.24,0.3101449275362319
4.244,0.32753623188405795
4.248,0.33043478260869563
4.252,0.3333333333333333
4.256,0.3130434782608696
4.26,0.30289855072463767
4.264,0.3
4.268,0.2927536231884058
4.272,0.2971014492753623
4.276,0.2956521739130435
4.28,0.2956521739130435
4.284,0.3188405797101449
4.288,0.3130434782608696
4.292,0.34202898550724636
4.296,0.32463768115942027
4.3,0.32318840579710145
4.304,0.30144927536231886
4.308,0.30144927536231886
4.312,0.2855072463768116
4.316,0.28840579710144926
4.32,0.28695652173913044
4.324,0.3072463768115942
4.328,0.30144927536231886
4.332,0.30289855072463767
4.336,0.3072463768115942
4.34,0.3144927536231884
4.344,0.3130434782608696
4.348,0.3173913043478261
4.352,0.30434782608695654
4.356,0.30579710144927535
4.36,0.2956521739130435
4.364,0.29130434782608694
4.368,0.28695652173913044
4.372,0.2942028985507246
4.376,0.30144927536231886
4.38,0.30144927536231886
4.384,0.3130434782608696
4.388,0.2942028985507246
4.392,0.2942028985507246
4.396,0.2855072463768116
4.4,0.2811594202898551
4.404,0.27246376811594203
4.408,0.26811594202898553
4.412,0.25507246376811593
4.416,0.27391304347826084
4.42,0.2594202898550725
4.424,0.26666666666666666
4.428,0.26666666666666666
4.432,0.2768115942028985
4.436,0.26231884057971017
4.44,0.26666666666666666
4.444,0.2797101449275362
4.448,0.27246376811594203
4.452,0.26811594202898553
4.456,0.2608695652173913
4.46,0.24057971014492754
4.464,0.24492753623188407
4.468,0.23768115942028986
4.472,0.23768115942028986
4.476,0.2594202898550725
4.48,0.2463768115942029
4.484,0.2608695652173913
4.488,0.2492753623188406
4.492,0.2608695652173913
4.496,0.2565217391304348
4.5,0.24782608695652175
4.504,0.23333333333333334
4.508,0.24057971014492754
4.512,0.20869565217391303
4.516,0.2289855072463768
4.52,0.21739130434782608
4.524,0.2391304347826087
4.528,0.22318840579710145
4.532,0.2318840579710145
4.536,0.2536231884057971
4.54,0.2391304347826087
4.544,0.2463768115942029
4.548,0.23768115942028986
4.552,0.2289855072463768
4.556,0.2144927536231884
4.56,0.2144927536231884
4.564,0.19855072463768117
4.568,0.20579710144927535
4.572,0.21014492753623187
4.576,0.2144927536231884
4.58,0.22608695652173913
4.584,0.22608695652173913
4.588,0.21594202898550724
4.592,0.2217391304347826
4.596,0.20434782608695654
4.6,0.21304347826086956
4.604,0.2
4.608,0.2
4.612,0.17971014492753623
4.616,0.19710144927536233
4.62,0.1753623188405797
4.624,0.19130434782608696
4.628,0.1855072463768116
4.632,0.19710144927536233
4.636,0.1855072463768116
4.64,0.19130434782608696
4.644,0.17681159420289855
4.648,0.16956521739130434
4.652,0.1608695652173913
4.656,0.1565217391304348
4.66,0.15217391304347827
4.664,0.1463768115942029
4.668,0.14347826086956522
4.672,0.15072463768115943
4.676,0.15217391304347827
4.68,0.14782608695652175
4.684,0.15942028985507245
4.688,0.14492753623188406
4.692,0.13623188405797101
4.696,0.13043478260869565
4.7,0.12028985507246377
4.704,0.11014492753623188
4.708,0.10144927536231885
4.712,0.09130434782608696
4.716,0.10144927536231885
4.72,0.09130434782608696
4.724,0.10434782608695652
4.728,0.10869565217391304
4.732,0.10434782608695652
4.736,0.10579710144927536
4.74,0.09855072463768116
4.744,0.0927536231884058
4.748,0.08550724637681159
4.752,0.06956521739130435
4.756,0.06376811594202898
4.76,0.050724637681159424
4.764,0.0463768115942029
4.768,0.06086956521739131
4.772,0.05217391304347826
4.776,0.07536231884057971
4.78,0.04782608695652174
4.784,0.06376811594202898
4.788,0.057971014492753624
4.792,0.057971014492753624
4.796,0.0463768115942029
4.8,0.034782608695652174
4.804,0.02318840579710145
4.808,0.021739130434782608
4.812,0.007246376811594203
4.816,0.02463768115942029
4.82,0.017391304347826087
4.824,0.02608695652173913
4.828,0.02753623188405797
4.832,0.030434782608695653
4.836,0.01884057971014493
4.84,0.017391304347826087
4.844,0.0
4.848,-0.008695652173913044
4.852,-0.020289855072463767
4.856,-0.028985507246376812
4.86,-0.034782608695652174
4.864,-0.03768115942028986
4.868,-0.036231884057971016
4.872,-0.034782608695652174
4.876,-0.017391304347826087
4.88,-0.028985507246376812
4.884,-0.02608695652173913
4.888,-0.04057971014492753
4.892,-0.04057971014492753
4.896,-0.06376811594202898
4.9,-0.059420289855072465
4.904,-0.0782608695652174
4.908,-0.07536231884057971
4.912,-0.08695652173913043
4.916,-0.07391304347826087
4.92,-0.08405797101449275
4.924,-0.06956521739130435
4.928,-0.07391304347826087
4.932,-0.06956521739130435
4.936,-0.08405797101449275
4.94,-0.08695652173913043
4.944,-0.09710144927536232
4.948,-0.10579710144927536
4.952,-0.11594202898550725
4.956,-0.12318840579710146
4.96,-0.13333333333333333
4.964,-0.1391304347826087
4.968,-0.1289855072463768
4.972,-0.12753623188405797
4.976,-0.11594202898550725
4.98,-0.1289855072463768
4.984,-0.12753623188405797
4.988,-0.14492753623188406
4.992,-0.14057971014492754
4.996,-0.15072463768115943
5.0,-0.16231884057971013
5.004,-0.17101449275362318
5.008,-0.1753623188405797
5.012,-0.1753623188405797
5.016,-0.16956521739130434
5.02,-0.1681159420289855
5.024,-0.16521739130434782
5.028,-0.16231884057971013
5.032,-0.1608695652173913
5.036,-0.1681159420289855
5.04,-0.17971014492753623
5.044,-0.18695652173913044
5.048,-0.19710144927536233
5.052,-0.21014492753623187
5.056,-0.21304347826086956
5.06,-0.2144927536231884
5.064,-0.21304347826086956
5.068,-0.20869565217391303
5.072,-0.20869565217391303
5.076,-0.20869565217391303
5.08,-0.21739130434782608
5.084,-0.22028985507246376
5.088,-0.2318840579710145
5.092,-0.23043478260869565
5.096,-0.2492753623188406
5.1,-0.2492753623188406
5.104,-0.25507246376811593
5.108,-0.2536231884057971
5.112,-0.26956521739130435
5.116,-0.2492753623188406
5.12,-0.2594202898550725
5.124,-0.24782608695652175
5.128,-0.25072463768115943
5.132,-0.25072463768115943
5.136,-0.25217391304347825
5.14,-0.2536231884057971
5.144,-0.25217391304347825
5.148,-0.263768115942029
5.152,-0.2782608695652174
5.156,-0.2608695652173913
5.16,-0.26521739130434785
5.164,-0.27246376811594203
5.168,-0.2565217391304348
5.172,-0.25507246376811593
5.176,-0.25507246376811593
5.18,-0.263768115942029
5.184,-0.2608695652173913
5.188,-0.26666666666666666
5.192,-0.27246376811594203
5.196,-0.28840579710144926
5.2,-0.2797101449275362
5.204,-0.2985507246376812
5.208,-0.2797101449275362
5.212,-0.2971014492753623
5.216,-0.27391304347826084
5.22,-0.2956521739130435
5.224,-0.2768115942028985
5.228,-0.2927536231884058
5.232,-0.2898550724637681
5.236,-0.30579710144927535
5.24,-0.3130434782608696
5.244,-0.32028985507246377
5.248,-0.33043478260869563
5.252,-0.34782608695652173
5.256,-0.34782608695652173
5.26,-0.34347826086956523
5.264,-0.34057971014492755
5.268,-0.32463768115942027
5.272,-0.3347826086956522
5.276,-0.33768115942028987
5.28,-0.3521739130434783
5.284,-0.3521739130434783
5.288,-0.35942028985507246
5.292,-0.36376811594202896
5.296,-0.3782608695652174
5.3,-0.37971014492753624
5.304,-0.38405797101449274
5.308,-0.372463768115942
5.312,-0.3826086956521739
5.316,-0.3710144927536232
5.32,-0.372463768115942
5.324,-0.3782608695652174
5.328,-0.3884057971014493
5.332,-0.3710144927536232
5.336,-0.3898550724637681
5.34,-0.3898550724637681
5.344,-0.41884057971014493
5.348,-0.4057971014492754
5.352,-0.4115942028985507
5.356,-0.41594202898550725
5.36,-0.4115942028985507
5.364,-0.4
5.368,-0.4115942028985507
5.372,-0.40869565217391307
5.376,-0.40144927536231884
5.38,-0.42318840579710143
5.384,-0.4101449275362319
5.388,-0.427536231884058
5.392,-0.43478260869565216
5.396,-0.45652173913043476
5.4,-0.45652173913043476
5.404,-0.4623188405797101
5.408,-0.45507246376811594
5.412,-0.46956521739130436
5.416,-0.45652173913043476
5.42,-0.463768115942029
5.424,-0.463768115942029
5.428,-0.46956521739130436
5.432,-0.47391304347826085
5.436,-0.48840579710144927
5.44,-0.5072463768115942
5.444,-0.5043478260869565
5.448,-0.5028985507246376
5.452,-0.5159420289855072
5.456,-0.527536231884058
5.46,-0.5159420289855072
5.464,-0.527536231884058
5.468,-0.5231884057971015
5.472,-0.5246376811594203
5.476,-0.5072463768115942
5.48,-0.5202898550724637
5.484,-0.5391304347826087
5.488,-0.5507246376811594
5.492,-0.5376811594202898
5.496,-0.5463768115942029
5.5,-0.5434782608695652
5.504,-0.5420289855072464
5.508,-0.5391304347826087
5.512,-0.5420289855072464
5.516,-0.5449275362318841
5.52,-0.5507246376811594
5.524,-0.553623188405797
5.528,-0.5391304347826087
5.532,-0.5434782608695652
5.536,-0.5579710144927537
5.54,-0.5695652173913044
5.544,-0.5855072463768116
5.548,-0.5971014492753624
5.552,-0.5985507246376811
5.556,-0.5840579710144927
5.56,-0.572463768115942
5.564,-0.5681159420289855
5.568,-0.5565217391304348
5.572,-0.5623188405797102
5.576,-0.5623188405797102
5.58,-0.5753623188405798
5.584,-0.5768115942028985
5.588,-0.591304347826087
5.592,-0.6057971014492753
5.596,-0.618840579710145
5.6,-0.5985507246376811
5.604,-0.6304347826086957
5.608,-0.6028985507246377
5.612,-0.6043478260869565
5.616,-0.6101449275362318
5.62,-0.6304347826086957
5.624,-0.6072463768115942
5.628,-0.6144927536231884
5.632,-0.6376811594202898
5.636,-0.636231884057971
5.64,-0.6608695652173913
5.644,-0.6478260869565218
5.648,-0.6666666666666666
5.652,-0.6492753623188405
5.656,-0.6594202898550725
5.66,-0.6420289855072464
5.664,-0.6492753623188405
5.668,-0.6318840579710145
5.672,-0.6579710144927536
5.676,-0.6318840579710145
5.68,-0.6652173913043479
5.684,-0.6507246376811594
5.688,-0.6782608695652174
5.692,-0.6608695652173913
5.696,-0.6666666666666666
5.7,-0.6753623188405797
5.704,-0.6855072463768116
5.708,-0.6405797101449275
5.712,-0.6666666666666666
5.716,-0.6550724637681159
5.72,-0.6536231884057971
5.724,-0.6594202898550725
5.728,-0.672463768115942
5.732,-0.6797101449275362
5.736,-0.6753623188405797
5.74,-0.691304347826087
5.744,-0.7057971014492753
5.748,-0.6826086956521739
5.752,-0.6797101449275362
5.756,-0.7014492753623188
5.76,-0.6797101449275362
5.764,-0.6681159420289855
5.768,-0.6898550724637681
5.772,-0.6855072463768116
5.776,-0.6840579710144927
5.78,-0.7043478260869566
5.784,-0.6826086956521739
5.788,-0.7217391304347827
5.792,-0.6956521739130435
5.796,-0.7072463768115942
5.8,-0.7188405797101449
5.804,-0.7057971014492753
5.808,-0.6956521739130435
5.812,-0.6956521739130435
5.816,-0.6971014492753623
5.82,-0.6884057971014492
5.824,-0.7057971014492753
5.828,-0.6942028985507246
5.832,-0.7260869565217392
5.836,-0.7072463768115942
5.84,-0.7275362318840579
5.844,-0.7333333333333333
5.848,-0.7246376811594203
5.852,-0.717391304347826
5.856,-0.7188405797101449
5.86,-0.6956521739130435
5.864,-0.7246376811594203
5.868,-0.6884057971014492
5.872,-0.7188405797101449
5.876,-0.7130434782608696
5.88,-0.7231884057971014
5.884,-0.7420289855072464
5.888,-0.7231884057971014
5.892,-0.7333333333333333
5.896,-0.7507246376811594
5.9,-0.744927536231884
5.904,-0.7420289855072464
5.908,-0.717391304347826
5.912,-0.7246376811594203
5.916,-0.7275362318840579
5.92,-0.736231884057971
5.924,-0.7434782608695653
5.928,-0.744927536231884
5.932,-0.7695652173913043
5.936,-0.7710144927536232
5.94,-0.7884057971014493
5.944,-0.7942028985507247
5.948,-0.7913043478260869
5.952,-0.782608695652174
5.956,-0.7768115942028986
5.96,-0.7724637681159421
5.964,-0.782608695652174
5.968,-0.782608695652174
5.972,-0.7913043478260869
5.976,-0.7884057971014493
5.98,-0.7884057971014493
5.984,-0.8057971014492754
5.988,-0.8072463768115942
5.992,-0.7840579710144927
5.996,-0.808695652173913
6.0,-0.7913043478260869
6.004,-0.7884057971014493
6.008,-0.7623188405797101
6.012,-0.7623188405797101
6.016,-0.7536231884057971
6.02,-0.763768115942029
6.024,-0.7652173913043478
6.028,-0.782608695652174
6.032,-0.7942028985507247
6.036,-0.8101449275362319
6.04,-0.8
6.044,-0.7884057971014493
6.048,-0.7913043478260869
6.052,-0.7927536231884058
6.056,-0.7898550724637681
6.06,-0.7840579710144927
6.064,-0.7811594202898551
6.068,-0.7811594202898551
6.072,-0.7782608695652173
6.076,-0.7855072463768116
6.08,-0.7884057971014493
6.084,-0.7782608695652173
6.088,-0.7869565217391304
6.092,-0.782608695652174
6.096,-0.7884057971014493
6.1,-0.7739130434782608
6.104,-0.7782608695652173
6.108,-0.755072463768116
6.112,-0.7536231884057971
6.116,-0.7304347826086957
6.12,-0.7594202898550725
6.124,-0.7594202898550725
6.128,-0.7478260869565218
6.132,-0.7463768115942029
6.136,-0.7536231884057971
6.14,-0.7536231884057971
6.144,-0.7536231884057971
6.148,-0.7275362318840579
6.152,-0.7405797101449275
6.156,-0.7072463768115942
6.16,-0.7130434782608696
6.164,-0.7188405797101449
6.168,-0.6971014492753623
6.172,-0.6884057971014492
6.176,-0.6884057971014492
6.18,-0.7072463768115942
6.184,-0.7043478260869566
6.188,-0.6956521739130435
6.192,-0.6768115942028986
6.196,-0.6695652173913044
6.2,-0.6434782608695652
6.204,-0.6434782608695652
6.208,-0.644927536231884
6.212,-0.6304347826086957
6.216,-0.6144927536231884
6.22,-0.6231884057971014
6.224,-0.6217391304347826
6.228,-0.6159420289855072
6.232,-0.618840579710145
6.236,-0.6202898550724638
6.24,-0.6072463768115942
6.244,-0.6086956521739131
6.248,-0.5811594202898551
6.252,-0.5623188405797102
6.256,-0.5695652173913044
6.26,-0.5666666666666667
6.264,-0.5594202898550724
6.268,-0.5478260869565217
6.272,-0.563768115942029
6.276,-0.5652173913043478
6.28,-0.5666666666666667
6.284,-0.5623188405797102
6.288,-0.563768115942029
6.292,-0.5246376811594203
6.296,-0.5478260869565217
6.3,-0.5159420289855072
6.304,-0.5057971014492754
6.308,-0.4985507246376812
6.312,-0.4956521739130435
6.316,-0.4927536231884058
6.32,-0.48840579710144927
6.324,-0.47246376811594204
6.328,-0.4985507246376812
6.332,-0.4826086956521739
6.336,-0.48985507246376814
6.34,-0.4608695652173913
6.344,-0.4492753623188406
6.348,-0.4608695652173913
6.352,-0.4260869565217391
6.356,-0.4144927536231884
6.36,-0.4101449275362319
6.364,-0.42318840579710143
6.368,-0.40869565217391307
6.372,-0.4101449275362319
6.376,-0.4144927536231884
6.38,-0.39420289855072466
6.384,-0.39855072463768115
6.388,-0.3884057971014493
6.392,-0.3826086956521739
6.396,-0.3710144927536232
6.4,-0.34202898550724636
6.404,-0.3391304347826087
6.408,-0.32463768115942027
6.412,-0.3318840579710145
6.416,-0.3217391304347826
6.42,-0.3217391304347826
6.424,-0.3072463768115942
6.428,-0.32463768115942027
6.432,-0.3072463768115942
6.436,-0.30144927536231886
6.44,-0.2956521739130435
6.444,-0.27246376811594203
6.448,-0.2594202898550725
6.452,-0.25072463768115943
6.456,-0.2492753623188406
6.46,-0.23478260869565218
6.464,-0.23043478260869565
6.468,-0.2217391304347826
6.472,-0.23043478260869565
6.476,-0.2318840579710145
6.48,-0.22608695652173913
6.484,-0.21739130434782608
6.488,-0.2246376811594203
6.492,-0.18840579710144928
6.496,-0.19130434782608696
6.5,-0.16231884057971013
6.504,-0.16231884057971013
6.508,-0.15072463768115943
6.512,-0.14347826086956522
6.516,-0.14057971014492754
6.52,-0.14347826086956522
6.524,-0.13768115942028986
6.528,-0.14782608695652175
6.532,-0.13333333333333333
6.536,-0.1246376811594203
6.54,-0.11159420289855072
6.544,-0.09855072463768116
6.548,-0.08550724637681159
6.552,-0.07101449275362319
6.556,-0.06956521739130435
6.56,-0.059420289855072465
6.564,-0.06086956521739131
6.568,-0.0536231884057971
6.572,-0.05507246376811594
6.576,-0.05507246376811594
6.58,-0.05652173913043478
6.584,-0.04057971014492753
6.588,-0.04057971014492753
6.592,-0.01884057971014493
6.596,-0.017391304347826087
6.6,0.002898550724637681
6.604,0.0
6.608,0.010144927536231883
6.612,0.007246376811594203
6.616,0.011594202898550725
6.62,0.014492753623188406
6.624,0.017391304347826087
6.628,0.014492753623188406
6.632,0.028985507246376812
6.636,0.03188405797101449
6.64,0.0463768115942029
6.644,0.05507246376811594
6.648,0.06956521739130435
6.652,0.06956521739130435
6.656,0.07681159420289856
6.66,0.08260869565217391
6.664,0.07681159420289856
6.668,0.0782608695652174
6.672,0.08115942028985507
6.676,0.08115942028985507
6.68,0.07391304347826087
6.684,0.08695652173913043
6.688,0.08985507246376812
6.692,0.11014492753623188
6.696,0.11304347826086956
6.7,0.1391304347826087
6.704,0.1246376811594203
6.708,0.1492753623188406
6.712,0.1289855072463768
6.716,0.13043478260869565
6.72,0.13478260869565217
6.724,0.1318840579710145
6.728,0.13478260869565217
6.732,0.1289855072463768
6.736,0.14347826086956522
6.74,0.1608695652173913
6.744,0.17391304347826086
6.748,0.16666666666666666
6.752,0.1826086956521739
6.756,0.18405797101449275
6.76,0.18695652173913044
6.764,0.18405797101449275
6.768,0.1927536231884058
6.772,0.1956521739130435
6.776,0.1927536231884058
6.78,0.1927536231884058
6.784,0.2144927536231884
6.788,0.20434782608695654
6.792,0.23623188405797102
6.796,0.2289855072463768
6.8,0.24782608695652175
6.804,0.24057971014492754
6.808,0.24202898550724639
6.812,0.2492753623188406
6.816,0.24057971014492754
6.82,0.23768115942028986
6.824,0.24202898550724639
6.828,0.23768115942028986
6.832,0.2492753623188406
6.836,0.2565217391304348
6.84,0.26666666666666666
6.844,0.2782608695652174
6.848,0.28405797101449276
6.852,0.2898550724637681
6.856,0.2855072463768116
6.86,0.2956521739130435
6.864,0.2985507246376812
6.868,0.2956521739130435
6.872,0.28695652173913044
6.876,0.2797101449275362
6.88,0.2855072463768116
6.884,0.2942028985507246
6.888,0.30144927536231886
6.892,0.3130434782608696
6.896,0.3217391304347826
6.9,0.3492753623188406
6.904,0.3333333333333333
6.908,0.336231884057971
6.912,0.33043478260869563
6.916,0.336231884057971
6.92,0.33768115942028987
6.924,0.32463768115942027
6.928,0.33043478260869563
6.932,0.3521739130434783
6.936,0.34492753623188405
6.94,0.35507246376811596
6.944,0.3710144927536232
6.948,0.3826086956521739
6.952,0.36376811594202896
6.956,0.36086956521739133
6.96,0.3710144927536232
6.964,0.3565217391304348
6.968,0.3710144927536232
6.972,0.3391304347826087
6.976,0.3695652173913043
6.98,0.36376811594202896
6.984,0.37971014492753624
6.988,0.372463768115942
6.992,0.372463768115942
6.996,0.3652173913043478
7.0,0.38405797101449274
7.004,0.3826086956521739
7.008,0.37681159420289856
7.012,0.35797101449275365
7.016,0.3710144927536232
7.02,0.3782608695652174
7.024,0.36231884057971014
7.028,0.36086956521739133
7.032,0.36666666666666664
7.036,0.3652173913043478
7.04,0.3884057971014493
7.044,0.4043478260869565
7.048,0.4
7.052,0.39710144927536234
7.056,0.3753623188405797
7.06,0.3753623188405797
7.064,0.3681159420289855
7.068,0.3710144927536232
7.072,0.35942028985507246
7.076,0.36231884057971014
7.08,0.3695652173913043
7.084,0.391304347826087
7.088,0.3869565217391304
7.092,0.39710144927536234
7.096,0.3884057971014493
7.1,0.3927536231884058
