Time(s),EEG (C4-A1)(mV)
4.048,-0.07776049766718507
4.052,-0.07402799377916018
4.056,-0.07247278382581648
4.06,-0.06531881804043546
4.064,-0.059720062208398136
4.068,-0.0552099533437014
4.072,-0.05054432348367029
4.076,-0.048678071539657856
4.08,-0.04774494556765163
4.084,-0.049144634525660966
4.088,-0.049144634525660966
4.092,-0.05163297045101089
4.096,-0.05847589424572317
4.1,-0.06158631415241057
4.104,-0.06547433903576982
4.108,-0.07153965785381027
4.112,-0.07713841368584759
4.116,-0.08367029548989113
4.12,-0.08895800933125972
4.124,-0.09144634525660965
4.128,-0.09393468118195956
4.132,-0.09471228615863142
4.136,-0.09486780715396578
4.14,-0.09735614307931571
4.144,-0.09455676516329704
4.148,-0.09129082426127527
4.152,-0.08786936236391912
4.156,-0.08724727838258164
4.16,-0.080248833592535
4.164,-0.07978227060653188
4.168,-0.07947122861586314
4.172,-0.07729393468118195
4.176,-0.0776049766718507
4.18,-0.08040435458786936
4.184,-0.08195956454121306
4.188,-0.08149300155520996
4.192,-0.08211508553654744
4.196,-0.08506998444790047
4.2,-0.08382581648522551
4.204,-0.08273716951788491
4.208,-0.0818040435458787
4.212,-0.08289269051321929
4.216,-0.08273716951788491
4.22,-0.08320373250388803
4.224,-0.08289269051321929
4.228,-0.07776049766718507
4.232,-0.07511664074650078
4.236,-0.0729393468118196
4.24,-0.07262830482115086
4.244,-0.06796267496111975
4.248,-0.06236391912908243
4.252,-0.060964230171073094
4.256,-0.05909797822706065
4.26,-0.052099533437014
4.264,-0.04665629860031104
4.268,-0.042301710730948676
4.272,-0.03732503888024884
4.276,-0.03328149300155521
4.28,-0.03374805598755832
4.284,-0.03203732503888025
4.288,-0.029237947122861586
4.292,-0.028304821150855364
4.296,-0.029237947122861586
4.3,-0.028149300155520994
4.304,-0.026749611197511663
4.308,-0.028304821150855364
4.312,-0.030015552099533438
4.316,-0.03297045101088647
4.32,-0.03421461897356143
4.324,-0.03623639191290824
4.328,-0.03748055987558321
4.332,-0.03732503888024884
4.336,-0.038258164852255055
4.34,-0.03732503888024884
4.344,-0.031415241057542766
4.348,-0.02332814930015552
4.352,-0.02052877138413686
4.356,-0.015863141524105753
4.36,-0.00933125972006221
4.364,-0.004976671850699844
4.368,-0.004043545878693624
4.372,-0.0
4.376,-0.0018662519440124418
4.38,-0.004354587869362364
4.384,-0.0037325038880248835
4.388,-0.0023328149300155523
4.392,-0.004199066874027994
4.396,-0.006065318818040436
4.4,-0.008398133748055987
4.404,-0.009797822706065318
4.408,-0.01073094867807154
4.412,-0.012908242612752722
4.416,-0.017107309486780714
4.42,-0.017418351477449457
4.424,-0.019906687402799376
4.428,-0.02161741835147745
4.432,-0.019906687402799376
4.436,-0.02021772939346812
4.44,-0.019906687402799376
4.444,-0.017262830482115084
4.448,-0.014307931570762053
4.452,-0.016174183514774496
4.456,-0.02006220839813375
4.46,-0.02068429237947123
4.464,-0.022861586314152412
4.468,-0.027993779160186624
4.472,-0.03203732503888025
4.476,-0.03670295489891135
4.48,-0.04339035769828927
4.484,-0.045723172628304824
4.488,-0.04665629860031104
4.492,-0.049766718506998445
4.496,-0.0510108864696734
4.5,-0.05163297045101089
4.504,-0.04743390357698289
4.508,-0.04665629860031104
4.512,-0.04416796267496112
4.516,-0.04059097978227061
4.52,-0.03343701399688958
4.524,-0.023017107309486782
4.528,-0.01073094867807154
4.532,0.002488335925349922
4.536,0.008864696734059098
4.54,0.006220839813374806
4.544,-0.0
4.548,-0.00933125972006221
4.552,-0.02363919129082426
4.556,-0.031259720062208396
4.56,-0.030326594090202177
4.564,-0.027993779160186624
4.568,-0.024883359253499222
4.572,-0.02177293934681182
4.576,-0.02208398133748056
4.58,-0.02255054432348367
4.584,-0.0208398133748056
4.588,-0.016640746500777605
4.592,-0.016951788491446344
4.596,-0.016796267496111975
4.6,-0.015085536547433904
4.604,-0.01275272161741835
4.608,-0.012597200622083981
4.612,-0.01119751166407465
4.616,-0.01181959564541213
4.62,-0.01135303265940902
4.624,-0.013374805598755831
4.628,-0.013996889580093312
4.632,-0.014618973561430793
4.636,-0.014307931570762053
4.64,-0.016018662519440126
4.644,-0.012441679626749611
4.648,-0.009175738724727838
4.652,-0.01026438569206843
4.656,-0.009953343701399688
4.66,-0.007776049766718507
4.664,-0.007776049766718507
4.668,-0.009020217729393468
4.672,-0.008398133748055987
4.676,-0.0104199066874028
4.68,-0.012908242612752722
4.684,-0.016329704510108865
4.688,-0.017418351477449457
4.692,-0.02006220839813375
4.696,-0.02332814930015552
4.7,-0.022861586314152412
4.704,-0.019595645412130637
4.708,-0.016640746500777605
4.712,-0.0119751166407465
4.716,-0.008242612752721618
4.72,-0.0027993779160186624
4.724,0.002488335925349922
4.728,0.008553654743390357
4.732,0.014930015552099534
4.736,0.019284603421461897
4.74,0.020995334370139968
4.744,0.028615863141524107
4.748,0.03297045101088647
4.752,0.0328149300155521
4.756,0.03452566096423017
4.76,0.037791601866251946
4.764,0.039191290824261274
4.768,0.038413685847589425
4.772,0.042301710730948676
4.776,0.04339035769828927
4.78,0.04136858475894246
4.784,0.04121306376360809
4.788,0.04152410575427683
4.792,0.03965785381026438
4.796,0.03374805598755832
4.8,0.03203732503888025
4.804,0.030171073094867808
4.808,0.026905132192846033
4.812,0.023017107309486782
4.816,0.019906687402799376
4.82,0.018973561430793158
4.824,0.015552099533437015
4.828,0.013219284603421462
4.832,0.014930015552099534
4.836,0.013063763608087092
4.84,0.0104199066874028
4.844,0.013063763608087092
4.848,0.015085536547433904
4.852,0.012441679626749611
4.856,0.01073094867807154
4.86,0.012130637636080872
4.864,0.011508553654743391
4.868,0.01135303265940902
4.872,0.00933125972006221
4.876,0.005132192846034215
4.88,-0.0009331259720062209
4.884,-0.004354587869362364
4.888,-0.004354587869362364
4.892,-0.008087091757387248
4.896,-0.01010886469673406
4.9,-0.01181959564541213
4.904,-0.012441679626749611
4.908,-0.012286158631415241
4.912,-0.012130637636080872
4.916,-0.01181959564541213
4.92,-0.009642301710730949
4.924,-0.008709175738724729
4.928,-0.0052877138413685845
4.932,-0.0023328149300155523
4.936,0.0007776049766718507
4.94,0.002021772939346812
4.944,0.0057542768273716955
4.948,0.008242612752721618
4.952,0.006220839813374806
4.956,0.004043545878693624
4.96,0.0029548989113530326
4.964,-0.0
4.968,-0.0013996889580093312
4.972,-0.0038880248833592537
4.976,-0.007465007776049767
4.98,-0.013063763608087092
4.984,-0.015552099533437015
4.988,-0.017107309486780714
4.992,-0.02021772939346812
4.996,-0.02255054432348367
5.0,-0.024261275272161743
5.004,-0.024261275272161743
5.008,-0.02379471228615863
5.012,-0.024883359253499222
5.016,-0.02332814930015552
5.02,-0.02270606531881804
5.024,-0.0208398133748056
5.028,-0.018818040435458788
5.032,-0.015396578538102643
5.036,-0.015707620528771383
5.04,-0.017107309486780714
5.044,-0.015396578538102643
5.048,-0.014930015552099534
5.052,-0.017573872472783827
5.056,-0.02052877138413686
5.06,-0.02052877138413686
5.064,-0.0255054432348367
5.068,-0.027371695178849145
5.072,-0.029393468118195955
5.076,-0.03312597200622084
5.08,-0.037636080870917576
5.084,-0.0416796267496112
5.088,-0.04292379471228616
5.092,-0.046034214618973564
5.096,-0.049144634525660966
5.1,-0.050077760497667184
5.104,-0.05178849144634526
5.108,-0.05256609642301711
5.112,-0.05614307931570762
5.116,-0.05785381026438569
5.12,-0.05816485225505443
5.124,-0.059720062208398136
5.128,-0.05847589424572317
5.132,-0.05785381026438569
5.136,-0.05816485225505443
5.14,-0.061119751166407464
5.144,-0.05800933125972006
5.148,-0.053810264385692065
5.152,-0.05412130637636081
5.156,-0.053188180404354586
5.16,-0.050388802488335924
5.164,-0.050233281493001554
5.168,-0.049144634525660966
5.172,-0.04743390357698289
5.176,-0.049144634525660966
5.18,-0.05163297045101089
5.184,-0.05256609642301711
5.188,-0.053499222395023326
5.192,-0.05614307931570762
5.196,-0.05723172628304821
5.2,-0.05723172628304821
5.204,-0.057076205287713844
5.208,-0.05505443234836703
5.212,-0.056765163297045104
5.216,-0.05660964230171073
5.22,-0.05412130637636081
5.224,-0.05458786936236392
5.228,-0.05054432348367029
5.232,-0.04743390357698289
5.236,-0.04712286158631415
5.24,-0.04665629860031104
5.244,-0.04401244167962675
5.248,-0.039191290824261274
5.252,-0.04121306376360809
5.256,-0.037636080870917576
5.26,-0.03732503888024884
5.264,-0.03732503888024884
5.268,-0.037636080870917576
5.272,-0.038102643856920686
5.276,-0.04043545878693624
5.28,-0.0447900466562986
5.284,-0.04494556765163297
5.288,-0.045878693623639194
5.292,-0.04805598755832037
5.296,-0.05069984447900466
5.3,-0.052099533437014
5.304,-0.05287713841368585
5.308,-0.05178849144634526
5.312,-0.05225505443234837
5.316,-0.05225505443234837
5.32,-0.049611197511664075
5.324,-0.049455676516329705
5.328,-0.047900466562986
5.332,-0.04401244167962675
5.336,-0.042301710730948676
5.34,-0.04043545878693624
5.344,-0.03421461897356143
5.348,-0.028926905132192846
5.352,-0.028460342146189737
5.356,-0.027838258164852255
5.36,-0.025816485225505444
5.364,-0.027838258164852255
5.368,-0.029548989113530325
5.372,-0.030637636080870917
5.376,-0.03219284603421462
5.38,-0.03670295489891135
5.384,-0.03965785381026438
5.388,-0.03981337480559875
5.392,-0.04152410575427683
5.396,-0.04541213063763608
5.4,-0.04463452566096423
5.404,-0.04510108864696734
5.408,-0.04525660964230171
5.412,-0.04541213063763608
5.416,-0.04059097978227061
5.42,-0.03390357698289269
5.424,-0.026127527216174184
5.428,-0.021150855365474338
5.432,-0.021150855365474338
5.436,-0.029860031104199068
5.44,-0.046189735614307934
5.444,-0.05489891135303266
5.448,-0.057076205287713844
5.452,-0.060031104199066876
5.456,-0.05800933125972006
5.46,-0.053810264385692065
5.464,-0.05458786936236392
5.468,-0.053499222395023326
5.472,-0.053188180404354586
5.476,-0.05412130637636081
5.48,-0.05847589424572317
5.484,-0.05925349922239502
5.488,-0.05754276827371695
5.492,-0.05847589424572317
5.496,-0.060186625194401246
5.5,-0.06251944012441679
5.504,-0.06174183514774494
5.508,-0.06251944012441679
5.512,-0.06500777604976672
5.516,-0.0656298600311042
5.52,-0.06780715396578538
5.524,-0.06905132192846034
5.528,-0.07076205287713841
5.532,-0.07045101088646967
5.536,-0.07325038880248834
5.54,-0.07465007776049767
5.544,-0.07418351477449456
5.548,-0.07325038880248834
5.552,-0.07558320373250389
5.556,-0.07713841368584759
5.56,-0.07651632970451011
5.564,-0.07776049766718507
5.568,-0.07838258164852255
5.572,-0.07869362363919129
5.576,-0.0796267496111975
5.58,-0.08569206842923795
5.584,-0.08522550544323483
5.588,-0.08258164852255054
5.592,-0.08289269051321929
5.596,-0.08195956454121306
5.6,-0.08242612752721618
5.604,-0.07978227060653188
5.608,-0.08102643856920684
5.612,-0.0796267496111975
5.616,-0.07947122861586314
5.62,-0.07776049766718507
5.624,-0.0776049766718507
5.628,-0.07589424572317263
5.632,-0.07325038880248834
5.636,-0.07060653188180405
5.64,-0.07107309486780715
5.644,-0.06531881804043546
5.648,-0.060964230171073094
5.652,-0.060342146189735615
5.656,-0.05956454121306377
5.66,-0.05769828926905132
5.664,-0.05878693623639191
5.668,-0.0552099533437014
5.672,-0.05396578538102644
5.676,-0.05474339035769829
5.68,-0.05536547433903577
5.684,-0.05505443234836703
5.688,-0.053032659409020216
5.692,-0.05536547433903577
5.696,-0.05583203732503888
5.7,-0.05723172628304821
5.704,-0.0552099533437014
5.708,-0.05412130637636081
5.712,-0.053032659409020216
5.716,-0.049922239502332814
5.72,-0.04727838258164852
5.724,-0.04681181959564541
5.728,-0.04805598755832037
5.732,-0.04494556765163297
5.736,-0.04447900466562986
5.74,-0.04696734059097978
5.744,-0.0463452566096423
5.748,-0.04401244167962675
5.752,-0.048989113530326596
5.756,-0.05256609642301711
5.76,-0.05458786936236392
5.764,-0.05909797822706065
5.768,-0.06314152410575427
5.772,-0.06376360808709176
5.776,-0.06345256609642301
5.78,-0.06780715396578538
5.784,-0.0656298600311042
5.788,-0.06438569206842924
5.792,-0.06314152410575427
5.796,-0.06329704510108865
5.8,-0.06345256609642301
5.804,-0.06438569206842924
5.808,-0.06345256609642301
5.812,-0.06220839813374806
5.816,-0.060497667185069985
5.82,-0.05847589424572317
5.824,-0.05769828926905132
5.828,-0.053499222395023326
5.832,-0.048989113530326596
5.836,-0.04774494556765163
5.84,-0.049144634525660966
5.844,-0.047900466562986
5.848,-0.045878693623639194
5.852,-0.04852255054432349
5.856,-0.048678071539657856
5.86,-0.048678071539657856
5.864,-0.0510108864696734
5.868,-0.05241057542768274
5.872,-0.05225505443234837
5.876,-0.053654743390357695
5.88,-0.05567651632970451
5.884,-0.05443234836702955
5.888,-0.048989113530326596
5.892,-0.04774494556765163
5.896,-0.04385692068429238
5.9,-0.04152410575427683
5.904,-0.037947122861586316
5.908,-0.03670295489891135
5.912,-0.038102643856920686
5.916,-0.037791601866251946
5.92,-0.037947122861586316
5.924,-0.03996889580093312
5.928,-0.038880248833592534
5.932,-0.03732503888024884
5.936,-0.039502332814930013
5.94,-0.04090202177293935
5.944,-0.038102643856920686
5.948,-0.03639191290824261
5.952,-0.038413685847589425
5.956,-0.038258164852255055
5.96,-0.03654743390357698
5.964,-0.03716951788491446
5.968,-0.03608087091757387
5.972,-0.03234836702954899
5.976,-0.030793157076205287
5.98,-0.031726283048211505
5.984,-0.030015552099533438
5.988,-0.028926905132192846
5.992,-0.028926905132192846
5.996,-0.028926905132192846
6.0,-0.027993779160186624
6.004,-0.026749611197511663
6.008,-0.025816485225505444
6.012,-0.026127527216174184
6.016,-0.025038880248833592
6.02,-0.024416796267496113
6.024,-0.02332814930015552
6.028,-0.02177293934681182
6.032,-0.018506998444790045
6.036,-0.018040435458786936
6.04,-0.01866251944012442
6.044,-0.013685847589424573
6.048,-0.009020217729393468
6.052,-0.007620528771384137
6.056,-0.004821150855365474
6.06,-0.002021772939346812
6.064,-0.003110419906687403
6.068,-0.0018662519440124418
6.072,-0.001088646967340591
6.076,-0.0052877138413685845
6.08,-0.009797822706065318
6.084,-0.013685847589424573
6.088,-0.014618973561430793
6.092,-0.017729393468118197
6.096,-0.02052877138413686
6.1,-0.02332814930015552
6.104,-0.024883359253499222
6.108,-0.025972006220839814
6.112,-0.027216174183514776
6.116,-0.026127527216174184
6.12,-0.024572317262830483
6.124,-0.024261275272161743
6.128,-0.02208398133748056
6.132,-0.017262830482115084
6.136,-0.018506998444790045
6.14,-0.018040435458786936
6.144,-0.013063763608087092
6.148,-0.01135303265940902
6.152,-0.01181959564541213
6.156,-0.013063763608087092
6.16,-0.01166407465007776
6.164,-0.013374805598755831
6.168,-0.013063763608087092
6.172,-0.01119751166407465
6.176,-0.013063763608087092
6.18,-0.017729393468118197
6.184,-0.019906687402799376
6.188,-0.02317262830482115
6.192,-0.026127527216174184
6.196,-0.030171073094867808
6.2,-0.031726283048211505
6.204,-0.03188180404354588
6.208,-0.03110419906687403
6.212,-0.027838258164852255
6.216,-0.024727838258164853
6.22,-0.02177293934681182
6.224,-0.019284603421461897
6.228,-0.013685847589424573
6.232,-0.0104199066874028
6.236,-0.007776049766718507
6.24,-0.008398133748055987
6.244,-0.0037325038880248835
6.248,-0.001244167962674961
6.252,-0.0006220839813374805
6.256,-0.00015552099533437013
6.26,-0.0018662519440124418
6.264,-0.0037325038880248835
6.268,-0.007465007776049767
6.272,-0.009642301710730949
6.276,-0.013063763608087092
6.28,-0.019440124416796267
6.284,-0.02177293934681182
6.288,-0.021150855365474338
6.292,-0.02006220839813375
6.296,-0.018040435458786936
6.3,-0.01166407465007776
6.304,-0.0029548989113530326
6.308,0.006842923794712286
6.312,0.0104199066874028
6.316,0.009175738724727838
6.32,-0.0006220839813374805
6.324,-0.010575427682737169
6.328,-0.02037325038880249
6.332,-0.02177293934681182
6.336,-0.021306376360808708
6.34,-0.017262830482115084
6.344,-0.006220839813374806
6.348,0.0018662519440124418
6.352,0.00933125972006221
6.356,0.016018662519440126
6.36,0.02255054432348367
6.364,0.026749611197511663
6.368,0.031415241057542766
6.372,0.03576982892690513
6.376,0.0359253499222395
6.38,0.034681181959564544
6.384,0.034681181959564544
6.388,0.034836702954898914
6.392,0.0328149300155521
6.396,0.030326594090202177
6.4,0.027371695178849145
6.404,0.026905132192846033
6.408,0.026127527216174184
6.412,0.024416796267496113
6.416,0.0255054432348367
6.42,0.024261275272161743
6.424,0.024572317262830483
6.428,0.027060653188180406
6.432,0.03219284603421462
6.436,0.03297045101088647
6.44,0.034836702954898914
6.444,0.04090202177293935
6.448,0.04836702954898912
6.452,0.05443234836702955
6.456,0.06283048211508553
6.46,0.07076205287713841
6.464,0.0776049766718507
6.468,0.08351477449455677
6.472,0.09160186625194401
6.476,0.095800933125972
6.48,0.09626749611197512
6.484,0.10093312597200622
6.488,0.10544323483670295
6.492,0.10808709175738725
6.496,0.10964230171073094
6.5,0.1119751166407465
6.504,0.11586314152410575
6.508,0.11990668740279938
6.512,0.12130637636080871
6.516,0.12255054432348367
6.52,0.12255054432348367
6.524,0.12146189735614307
6.528,0.12503888024883358
6.532,0.1286158631415241
6.536,0.12846034214618973
6.54,0.12986003110419908
6.544,0.13374805598755832
6.548,0.13934681181959566
6.552,0.13965785381026438
6.556,0.14245723172628305
6.56,0.143701399688958
6.564,0.1421461897356143
6.568,0.14027993779160186
6.572,0.1401244167962675
6.576,0.13779160186625194
6.58,0.13203732503888024
6.584,0.13001555209953344
6.588,0.13001555209953344
6.592,0.1270606531881804
6.596,0.12301710730948678
6.6,0.11741835147744946
6.604,0.11570762052877138
6.608,0.11244167962674961
6.612,0.10824261275272162
6.616,0.10451010886469674
6.62,0.09953343701399689
6.624,0.09206842923794713
6.628,0.08942457231726283
6.632,0.0864696734059098
6.636,0.07884914463452566
6.64,0.07216174183514774
6.644,0.07013996889580093
6.648,0.06765163297045101
6.652,0.06283048211508553
